Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-100701,2025-03-04,CUST-1273,Customer 12,North,Delhi,Technology,Laptops,UltraBook 14,418411.38,5,0.0,41306.38
ORD-100702,2024-08-08,CUST-1399,Customer 450,West,Rajasthan,Office Supplies,Binders,Lever Arch File,271.95,1,0.1,68.52
ORD-100703,2025-05-08,CUST-1084,Customer 304,South,Kerala,Furniture,Tables,Meeting Table,6975.77,1,0.0,982.53
ORD-100704,2023-04-30,CUST-1564,Customer 205,North,Uttar Pradesh,Furniture,Tables,Meeting Table,50766.93,4,0.1,8457.19
ORD-100705,2025-09-25,CUST-1162,Customer 449,West,Maharashtra,Furniture,Tables,Study Table,33543.85,4,0.15,2858.55
ORD-100706,2023-11-20,CUST-1640,Customer 486,South,Tamil Nadu,Office Supplies,Storage,File Box,811.63,1,0.1,165.15
ORD-100707,2025-02-20,CUST-1027,Customer 362,South,Tamil Nadu,Furniture,Bookcases,Oak Bookcase,14220.33,1,0.15,1583.0
ORD-100708,2025-11-11,CUST-1443,Customer 370,West,Gujarat,Office Supplies,Paper,Premium Paper,3067.39,4,0.05,853.06
ORD-100709,2024-04-09,CUST-1644,Customer 565,North,Delhi,Office Supplies,Paper,A4 Paper Pack,909.5,1,,142.8
ORD-100710,2023-10-06,CUST-1425,Customer 433,West,Maharashtra,Office Supplies,Storage,Storage Bin,7441.3,3,0.0,818.78
ORD-100711,2023-01-14,CUST-1437,Customer 595,West,Rajasthan,Office Supplies,Paper,A4 Paper Pack,1033.36,2,0.1,191.04
ORD-100712,2025-04-27,CUST-1494,Customer 512,South,Karnataka,Office Supplies,Binders,Presentation Binder,147.99,1,0.2,19.37
ORD-100713,2023-06-13,CUST-1221,Customer 198,North,Uttar Pradesh,Office Supplies,Paper,A4 Paper Pack,1447.11,2,0.15,142.45
ORD-100714,2023-08-29,CUST-1151,Customer 55,West,Maharashtra,Technology,Laptops,NotePro 16,86552.8,2,0.25,458.36
ORD-100715,2023-02-25,CUST-1022,Customer 329,South,Karnataka,Office Supplies,Storage,Storage Bin,1140.96,2,0.0,211.11
ORD-100716,2025-10-08,CUST-1033,Customer 364,West,Gujarat,Technology,Accessories,Wireless Mouse,9788.46,2,0.05,569.41
ORD-100717,2023-09-21,CUST-1283,Customer 556,East,Jharkhand,Office Supplies,Paper,Premium Paper,1439.71,4,0.0,198.14
ORD-100718,2024-05-10,CUST-1605,Customer 449,North,Haryana,Technology,Accessories,Wireless Mouse,11387.41,2,0.0,1717.0
ORD-100719,2025-09-11,CUST-1232,Customer 282,East,Jharkhand,Furniture,Tables,Compact Desk,56092.05,3,0.1,10627.8
ORD-100720,2025-11-27,CUST-1155,Customer 116,East,West Bengal,Office Supplies,Binders,Lever Arch File,2555.61,5,0.15,568.23
ORD-100721,2025-11-25,CUST-1264,Customer 283,South,Kerala,Technology,Phones,ProPhone X,107802.57,4,0.1,22572.16
ORD-100722,2023-09-25,CUST-1550,Customer 75,West,Goa,Technology,Accessories,Webcam HD,2667.25,1,0.0,144.05
ORD-100723,2023-04-26,CUST-1324,Customer 465,South,Karnataka,Office Supplies,Paper,A4 Paper Pack,1234.36,4,0.0,64.59
ORD-100724,2025-12-15,CUST-1010,Customer 174,South,Karnataka,Technology,Laptops,UltraBook 14,93930.03,1,0.05,9987.02
ORD-100725,2024-04-13,CUST-1244,Customer 455,West,Gujarat,Technology,Phones,ProPhone X,38532.18,1,0.2,5856.81
ORD-100726,2024-09-27,CUST-1212,Customer 517,East,Bihar,Office Supplies,Paper,Premium Paper,917.84,3,0.05,194.18
ORD-100727,2023-08-14,CUST-1194,Customer 17,South,Kerala,Office Supplies,Paper,Premium Paper,539.92,2,0.1,35.94
ORD-100728,2025-12-20,CUST-1086,Customer 390,West,Maharashtra,Furniture,Chairs,Mesh Chair,28550.5,3,0.1,3902.59
ORD-100729,2023-12-31,CUST-1467,Customer 466,West,Rajasthan,Furniture,Bookcases,Steel Shelf,76869.31,4,0.0,8353.21
ORD-100730,2025-07-14,CUST-1417,Customer 444,West,Goa,Technology,Laptops,NotePro 16,139177.31,2,0.05,20886.32
ORD-100731,2023-02-09,CUST-1025,Customer 536,North,Punjab,Office Supplies,Binders,Lever Arch File,1468.41,2,0.1,273.96
ORD-100732,2025-08-29,CUST-1125,Customer 581,North,Punjab,Office Supplies,Binders,Presentation Binder,878.94,2,0.1,55.83
ORD-100733,2024-01-11,CUST-1194,Customer 405,West,Gujarat,Technology,Laptops,WorkMate 13,65237.7,1,0.15,6774.53
ORD-100734,2024-06-25,CUST-1099,Customer 101,West,Maharashtra,Furniture,Chairs,Visitor Chair,10703.38,1,0.1,922.52
ORD-100735,2024-11-17,CUST-1234,Customer 293,West,Goa,Furniture,Chairs,Ergo Chair,52798.38,4,0.15,10232.29
ORD-100736,2023-05-22,CUST-1093,Customer 489,South,Tamil Nadu,Technology,Laptops,UltraBook 14,71426.46,2,0.05,8091.19
ORD-100737,2025-07-25,CUST-1595,Customer 388,East,Bihar,Furniture,Bookcases,Storage Cabinet,64723.85,3,0.0,3455.73
ORD-100738,2024-02-01,CUST-1238,Customer 398,West,Gujarat,Furniture,Chairs,Ergo Chair,3970.36,1,0.0,288.38
ORD-100739,2023-01-19,CUST-1547,Customer 53,East,Jharkhand,Furniture,Tables,Office Desk,23510.49,1,0.15,3545.79
ORD-100740,2023-09-24,CUST-1428,Customer 207,West,Gujarat,Technology,Accessories,Webcam HD,4953.85,1,0.1,1020.07
ORD-100741,2025-06-17,CUST-1592,Customer 636,East,West Bengal,Furniture,Bookcases,Steel Shelf,27142.05,2,0.05,4257.99
ORD-100742,2024-08-23,CUST-1377,Customer 402,South,Kerala,Technology,Laptops,UltraBook 14,108034.52,2,0.15,14946.92
ORD-100743,2024-05-11,CUST-1511,Customer 213,North,Haryana,Furniture,Tables,Office Desk,66307.1,3,0.15,9031.34
ORD-100744,2024-08-31,CUST-1316,Customer 265,East,Bihar,Furniture,Tables,Office Desk,55345.55,3,0.0,4779.83
ORD-100745,2025-08-27,CUST-1555,Customer 513,East,Odisha,Technology,Laptops,UltraBook 14,286885.76,3,0.1,42345.49
ORD-100746,2023-04-26,CUST-1080,Customer 81,North,Haryana,Technology,Phones,ProPhone X,95613.47,2,0.0,8961.01
ORD-100747,2024-06-20,CUST-1419,Customer 560,West,Gujarat,Office Supplies,Binders,Ring Binder,511.87,1,0.1,27.36
ORD-100748,2024-11-08,CUST-1152,Customer 414,East,West Bengal,Furniture,Bookcases,Corner Shelf,8184.99,1,0.25,523.68
ORD-100749,2025-12-21,CUST-1391,Customer 145,West,Goa,Office Supplies,Storage,Drawer Organizer,4624.64,3,0.05,316.08
ORD-100750,2025-12-27,CUST-1016,Customer 220,South,Kerala,Office Supplies,Paper,Premium Paper,1033.21,2,0.15,84.81
ORD-100751,2023-05-04,CUST-1197,Customer 231,South,Tamil Nadu,Technology,Phones,ProPhone X,17604.34,1,0.2,1284.89
ORD-100752,2024-09-09,CUST-1092,Customer 148,South,Kerala,Furniture,Chairs,Mesh Chair,25076.26,3,0.1,3273.27
ORD-100753,2025-01-12,CUST-1060,Customer 522,South,Andhra Pradesh,Technology,Phones,Galaxy Max,48652.39,1,0.0,6883.74
ORD-100754,2023-10-17,CUST-1634,Customer 42,West,Rajasthan,Furniture,Bookcases,Corner Shelf,27024.09,2,0.1,3351.23
ORD-100755,2025-10-12,CUST-1506,Customer 343,North,Delhi,Technology,Phones,Pixel Edge,56278.14,1,0.1,7474.42
ORD-100756,2025-06-14,CUST-1283,Customer 486,East,Jharkhand,Furniture,Chairs,Mesh Chair,45399.62,3,0.15,6136.91
ORD-100757,2025-04-01,CUST-1456,Customer 387,East,Bihar,Office Supplies,Binders,Ring Binder,2432.42,4,0.05,278.43
ORD-100758,2024-07-11,CUST-1070,Customer 201,West,Maharashtra,Furniture,Bookcases,Steel Shelf,16639.14,2,0.0,4322.71
ORD-100759,2024-09-20,CUST-1573,Customer 367,West,Rajasthan,Office Supplies,Paper,Color Paper,2448.22,3,0.1,632.32
ORD-100760,2024-06-25,CUST-1553,Customer 471,North,Uttar Pradesh,Office Supplies,Paper,Color Paper,1048.73,2,0.1,239.11
ORD-100761,2024-10-14,CUST-1021,Customer 311,East,Jharkhand,Office Supplies,Storage,Storage Bin,8451.55,5,0.0,1816.18
ORD-100762,2025-09-23,CUST-1433,Customer 63,South,Andhra Pradesh,Technology,Laptops,UltraBook 14,156458.37,2,0.0,22072.88
ORD-100763,2024-10-17,CUST-1548,Customer 619,East,West Bengal,Technology,Laptops,WorkMate 13,105600.17,2,0.15,11321.89
ORD-100764,2023-08-04,CUST-1371,Customer 179,East,Jharkhand,Office Supplies,Paper,Color Paper,2980.47,3,0.15,810.94
ORD-100765,2024-10-17,CUST-1046,Customer 168,West,Goa,Furniture,Chairs,Ergo Chair,3395.34,1,0.0,269.68
ORD-100766,2025-07-07,CUST-1259,Customer 484,West,Gujarat,Office Supplies,Binders,Ring Binder,2274.0,3,0.05,501.81
ORD-100767,2025-09-02,CUST-1372,Customer 344,West,Rajasthan,Furniture,Tables,Office Desk,9180.01,2,0.15,461.72
ORD-100768,2025-02-26,CUST-1022,Customer 360,North,Uttar Pradesh,Technology,Accessories,Mechanical Keyboard,1948.86,1,0.25,67.55
ORD-100769,2024-06-13,CUST-1432,Customer 398,West,Rajasthan,Technology,Accessories,Webcam HD,3418.52,1,0.1,368.33
ORD-100770,2023-08-19,CUST-1524,Customer 481,West,Goa,Technology,Phones,SmartOne 12,47417.89,1,0.0,3490.89
ORD-100771,2023-08-05,CUST-1100,Customer 249,West,Maharashtra,Furniture,Bookcases,Oak Bookcase,21296.21,1,0.0,5778.5
ORD-100772,2025-12-09,CUST-1048,Customer 249,South,Karnataka,Technology,Laptops,NotePro 16,63842.67,1,0.05,5028.55
ORD-100773,2024-03-21,CUST-1249,Customer 245,West,Goa,Furniture,Chairs,Executive Chair,6736.82,1,0.0,432.64
ORD-100774,2024-04-13,CUST-1258,Customer 345,West,Goa,Office Supplies,Storage,Drawer Organizer,2099.26,3,0.1,251.54
ORD-100775,2025-12-24,CUST-1572,Customer 136,West,Gujarat,Technology,Laptops,ProBook 15,71758.85,1,0.25,12575.77
ORD-100776,2023-10-25,CUST-1348,Customer 545,East,Bihar,Office Supplies,Storage,File Box,1287.87,1,0.05,234.35
ORD-100777,2024-06-08,CUST-1525,Customer 167,West,Goa,Technology,Accessories,USB-C Hub,1112.7,2,0.0,142.51
ORD-100778,2023-02-19,CUST-1605,Customer 623,East,Jharkhand,Technology,Phones,SmartOne 12,91426.21,3,0.1,7669.47
ORD-100779,2025-06-02,CUST-1190,Customer 424,East,Bihar,Furniture,Bookcases,Storage Cabinet,61808.78,4,0.05,6358.52
ORD-100780,2025-08-09,CUST-1282,Customer 198,South,Kerala,Office Supplies,Paper,Premium Paper,387.85,1,0.25,32.76
ORD-100781,2024-04-07,CUST-1175,Customer 463,South,Karnataka,Technology,Laptops,NotePro 16,76836.1,2,0.15,7954.71
ORD-100782,2025-04-18,CUST-1228,Customer 474,North,Haryana,Office Supplies,Binders,Ring Binder,554.38,1,0.2,34.49
ORD-100783,2025-12-31,CUST-1561,Customer 621,East,West Bengal,Office Supplies,Binders,Ring Binder,1203.95,2,0.15,297.18
ORD-100784,2024-05-07,CUST-1221,Customer 467,North,Delhi,Furniture,Chairs,Executive Chair,28800.68,2,0.15,4205.06
ORD-100785,2024-07-06,CUST-1090,Customer 4,North,Punjab,Technology,Laptops,UltraBook 14,142309.31,2,0.15,18846.2
ORD-100786,2023-12-23,CUST-1147,Customer 44,North,Uttar Pradesh,Office Supplies,Storage,Drawer Organizer,1636.08,1,0.1,216.08
ORD-100787,2023-06-28,CUST-1042,Customer 321,South,Andhra Pradesh,Technology,Phones,SmartOne 12,82972.53,3,0.1,14718.36
ORD-100788,2025-08-26,CUST-1571,Customer 4,West,Gujarat,Technology,Accessories,Mechanical Keyboard,6524.57,3,0.15,842.31
ORD-100789,2024-08-18,CUST-1636,Customer 512,West,Goa,Technology,Laptops,WorkMate 13,81751.99,1,0.0,13757.24
ORD-100790,2023-03-16,CUST-1163,Customer 140,East,Jharkhand,Office Supplies,Binders,Presentation Binder,908.75,3,0.15,86.33
ORD-100791,2024-12-23,CUST-1508,Customer 643,North,Delhi,Technology,Laptops,WorkMate 13,58946.77,1,0.0,5548.53
ORD-100792,2024-02-14,CUST-1534,Customer 314,South,Tamil Nadu,Technology,Phones,Galaxy Max,59729.64,2,0.15,11585.96
ORD-100793,2025-02-10,CUST-1005,Customer 129,West,Goa,Technology,Laptops,ProBook 15,392543.25,4,0.1,98996.38
ORD-100794,2024-07-17,CUST-1205,Customer 292,West,Goa,Furniture,Tables,Study Table,64729.28,4,0.1,3963.88
ORD-100795,2025-08-26,CUST-1099,Customer 36,West,Goa,Technology,Accessories,Webcam HD,2243.63,4,0.1,402.41
ORD-100796,2024-01-28,CUST-1150,Customer 492,South,Karnataka,Office Supplies,Binders,Presentation Binder,530.51,4,0.2,22.53
ORD-100797,2025-03-21,CUST-1095,Customer 607,South,Karnataka,Furniture,Tables,Meeting Table,24343.51,3,0.0,1960.32
ORD-100798,2024-09-21,CUST-1517,Customer 94,West,Gujarat,Technology,Accessories,Mechanical Keyboard,1870.55,1,0.05,450.16
ORD-100799,2023-03-28,CUST-1074,Customer 572,East,Bihar,Furniture,Bookcases,Oak Bookcase,42990.31,4,0.1,8672.4
ORD-100800,2023-03-21,CUST-1363,Customer 183,South,Karnataka,Furniture,Tables,Office Desk,42776.46,3,0.0,5944.61
ORD-100801,2023-07-09,CUST-1472,Customer 24,South,Kerala,Technology,Laptops,WorkMate 13,208181.36,4,0.25,21310.61
ORD-100802,2024-01-18,CUST-1380,Customer 138,South,Andhra Pradesh,Office Supplies,Storage,Drawer Organizer,4090.25,5,0.1,605.61
ORD-100803,2024-03-02,CUST-1433,Customer 587,West,Gujarat,Furniture,Tables,Study Table,60100.38,4,0.1,4831.64
ORD-100804,2023-03-01,CUST-1365,Customer 172,East,Odisha,Office Supplies,Paper,A4 Paper Pack,971.67,2,0.1,155.13
ORD-100805,2025-11-10,CUST-1173,Customer 92,North,Delhi,Technology,Phones,Galaxy Max,64913.8,2,0.1,13822.53
ORD-100806,2025-04-24,CUST-1621,Customer 111,South,Karnataka,Furniture,Tables,Study Table,29883.96,4,0.15,2122.9
ORD-100807,2023-11-23,CUST-1428,Customer 95,West,Gujarat,Office Supplies,Storage,Drawer Organizer,7596.51,4,0.1,1337.93
ORD-100808,2024-01-20,CUST-1342,Customer 78,North,Uttar Pradesh,Furniture,Bookcases,Steel Shelf,39866.64,2,0.05,2568.29
ORD-100809,2023-02-07,CUST-1148,Customer 480,West,Gujarat,Technology,Laptops,ProBook 15,34262.68,1,0.05,3416.02
ORD-100810,2023-12-17,CUST-1109,Customer 209,West,Goa,Technology,Accessories,USB-C Hub,14685.6,5,0.15,1594.82
ORD-100811,2025-11-17,CUST-1192,Customer 480,South,Tamil Nadu,Technology,Laptops,UltraBook 14,91548.6,2,0.1,20685.14
ORD-100812,2025-07-04,CUST-1344,Customer 129,North,Delhi,Furniture,Tables,Meeting Table,12798.81,1,0.2,586.99
ORD-100813,2023-07-24,CUST-1606,Customer 542,South,Kerala,Office Supplies,Binders,Lever Arch File,2997.67,5,0.0,790.35
ORD-100814,2023-01-11,CUST-1274,Customer 596,East,Bihar,Technology,Accessories,Webcam HD,4935.28,2,0.0,500.74
ORD-100815,2023-06-18,CUST-1387,Customer 308,West,Rajasthan,Office Supplies,Storage,Storage Bin,1541.67,1,0.1,208.08
ORD-100816,2024-04-03,CUST-1552,Customer 74,South,Kerala,Technology,Phones,SmartOne 12,64963.16,2,0.25,9728.08
ORD-100817,2023-02-12,CUST-1607,Customer 508,East,Bihar,Furniture,Tables,Study Table,12271.59,4,0.25,836.07
ORD-100818,2024-01-23,CUST-1285,Customer 179,East,Odisha,Office Supplies,Paper,Premium Paper,1370.62,2,0.05,219.89
ORD-100819,2025-10-01,CUST-1257,Customer 172,South,Karnataka,Furniture,Bookcases,Steel Shelf,15183.45,2,0.15,3519.45
ORD-100820,2025-11-03,CUST-1436,Customer 484,North,Punjab,Technology,Phones,ProPhone X,98098.6,5,0.15,25187.55
ORD-100821,2023-01-27,CUST-1639,Customer 347,South,Kerala,Furniture,Tables,Meeting Table,15119.56,2,0.15,2299.26
ORD-100822,2024-11-12,CUST-1436,Customer 454,West,Gujarat,Office Supplies,Storage,Storage Bin,2698.91,2,0.1,171.79
ORD-100823,2025-01-06,CUST-1023,Customer 301,East,Jharkhand,Office Supplies,Binders,Lever Arch File,388.74,2,0.0,50.89
ORD-100824,2025-05-05,CUST-1497,Customer 57,North,Punjab,Technology,Phones,Galaxy Max,74388.21,3,0.05,5616.97
ORD-100825,2025-11-19,CUST-1300,Customer 616,South,Kerala,Technology,Phones,Galaxy Max,40928.35,2,0.15,4569.98
ORD-100826,2024-08-26,CUST-1439,Customer 5,South,Tamil Nadu,Office Supplies,Binders,Lever Arch File,343.76,2,0.1,26.07
ORD-100827,2023-08-31,CUST-1167,Customer 581,West,Rajasthan,Technology,Accessories,USB-C Hub,5148.64,3,0.2,271.35
ORD-100828,2024-04-27,CUST-1262,Customer 635,West,Maharashtra,Technology,Phones,ProPhone X,15777.47,1,0.2,1915.73
ORD-100829,2024-01-29,CUST-1530,Customer 239,East,West Bengal,Technology,Accessories,Wireless Mouse,4098.75,1,0.25,144.95
ORD-100830,2025-05-16,CUST-1480,Customer 402,South,Kerala,Technology,Accessories,Webcam HD,2472.77,2,0.05,691.06
ORD-100831,2025-06-19,CUST-1338,Customer 458,South,Tamil Nadu,Office Supplies,Binders,Presentation Binder,2203.11,3,0.1,261.8
ORD-100832,2025-12-15,CUST-1448,Customer 507,South,Karnataka,Office Supplies,Binders,Ring Binder,1481.38,2,0.1,409.89
ORD-100833,2025-04-22,CUST-1568,Customer 526,North,Punjab,Office Supplies,Paper,Premium Paper,1661.21,3,0.1,237.13
ORD-100834,2025-07-14,CUST-1641,Customer 272,South,Kerala,Office Supplies,Storage,Storage Bin,908.27,2,0.15,74.26
ORD-100835,2023-02-23,CUST-1406,Customer 376,North,Delhi,Office Supplies,Storage,Storage Bin,6639.55,4,0.1,1686.41
ORD-100836,2025-11-06,CUST-1035,Customer 213,North,Haryana,Furniture,Chairs,Visitor Chair,5660.65,2,0.05,1474.29
ORD-100837,2023-03-11,CUST-1547,Customer 145,East,Bihar,Technology,Accessories,Mechanical Keyboard,8267.68,2,0.05,1972.25
ORD-100838,2025-04-14,CUST-1505,Customer 275,East,Jharkhand,Technology,Phones,ProPhone X,62965.19,3,0.15,11128.34
ORD-100839,2023-06-09,CUST-1414,Customer 333,West,Goa,Office Supplies,Binders,Lever Arch File,724.02,2,0.15,141.53
ORD-100840,2024-03-16,CUST-1133,Customer 593,West,Gujarat,Office Supplies,Paper,Premium Paper,837.66,2,0.1,227.54
ORD-100841,2024-05-10,CUST-1218,Customer 438,West,Gujarat,Furniture,Bookcases,Corner Shelf,75745.9,4,0.0,12450.79
ORD-100842,2024-04-09,CUST-1201,Customer 207,South,Karnataka,Technology,Laptops,UltraBook 14,107098.49,2,0.0,19743.83
ORD-100843,2023-06-25,CUST-1500,Customer 332,West,Maharashtra,Furniture,Chairs,Visitor Chair,22420.11,2,0.1,3325.08
ORD-100844,2024-12-31,CUST-1137,Customer 178,North,Haryana,Technology,Laptops,ProBook 15,113813.99,2,0.15,11862.53
ORD-100845,2025-04-22,CUST-1367,Customer 260,North,Delhi,Office Supplies,Binders,Presentation Binder,1595.23,2,0.0,100.59
ORD-100846,2023-10-19,CUST-1097,Customer 218,West,Goa,Technology,Laptops,ProBook 15,168240.3,2,0.0,25366.81
ORD-100847,2025-03-20,CUST-1508,Customer 298,South,Tamil Nadu,Technology,Accessories,USB-C Hub,5845.57,2,0.0,974.85
ORD-100848,2024-09-30,CUST-1289,Customer 557,West,Rajasthan,Office Supplies,Storage,Storage Bin,1679.81,2,0.1,397.65
ORD-100849,2024-04-10,CUST-1295,Customer 368,South,Tamil Nadu,Office Supplies,Storage,Storage Bin,1446.28,4,0.0,188.03
ORD-100850,2023-11-05,CUST-1170,Customer 636,South,Kerala,Technology,Accessories,USB-C Hub,13504.69,3,0.0,1847.68
ORD-100851,2023-04-07,CUST-1277,Customer 568,East,Odisha,Technology,Phones,Pixel Edge,161914.3,5,0.15,15561.75
ORD-100852,2023-11-19,CUST-1295,Customer 451,North,Haryana,Office Supplies,Storage,File Box,2267.29,2,0.0,616.66
ORD-100853,2025-02-20,CUST-1102,Customer 478,West,Rajasthan,Technology,Laptops,ProBook 15,131864.48,2,0.0,25847.19
ORD-100854,2023-10-25,CUST-1069,Customer 145,South,Andhra Pradesh,Technology,Accessories,Wireless Mouse,2080.72,1,0.15,335.37
ORD-100855,2025-11-01,CUST-1393,Customer 163,East,Bihar,Technology,Accessories,Mechanical Keyboard,3738.33,1,0.0,790.0
ORD-100856,2024-12-23,CUST-1605,Customer 207,East,Bihar,Furniture,Chairs,Executive Chair,56463.07,5,0.1,10329.86
ORD-100857,2025-05-16,CUST-1290,Customer 446,South,Kerala,Technology,Accessories,Webcam HD,1293.28,1,0.15,352.35
ORD-100858,2024-01-05,CUST-1600,Customer 570,North,Punjab,Furniture,Bookcases,Steel Shelf,14632.91,1,0.15,1832.88
ORD-100859,2023-04-28,CUST-1028,Customer 458,South,Kerala,Furniture,Chairs,Mesh Chair,6244.72,1,0.1,621.03
ORD-100860,2024-06-13,CUST-1481,Customer 548,East,Bihar,Furniture,Bookcases,Storage Cabinet,6070.8,1,0.15,641.76
ORD-100861,2023-05-20,CUST-1590,Customer 120,West,Goa,Technology,Laptops,WorkMate 13,118672.86,2,0.15,6405.65
ORD-100862,2023-02-17,CUST-1023,Customer 422,East,Bihar,Technology,Accessories,Webcam HD,3480.7,1,0.0,273.07
ORD-100863,2023-10-27,CUST-1426,Customer 234,West,Maharashtra,Office Supplies,Storage,File Box,1765.72,1,0.05,112.57
ORD-100864,2024-12-23,CUST-1509,Customer 427,South,Karnataka,Office Supplies,Paper,Premium Paper,485.02,2,0.2,20.09
ORD-100865,2023-12-01,CUST-1325,Customer 621,East,West Bengal,Office Supplies,Paper,Color Paper,2061.3,2,0.1,417.24
ORD-100866,2024-07-11,CUST-1598,Customer 586,North,Punjab,Office Supplies,Binders,Ring Binder,383.61,2,0.25,27.66
ORD-100867,2025-10-16,CUST-1612,Customer 375,West,Rajasthan,Technology,Accessories,Webcam HD,4803.33,2,0.1,1139.08
ORD-100868,2024-04-27,CUST-1508,Customer 46,West,Maharashtra,Technology,Phones,Galaxy Max,27127.35,1,0.15,4833.52
ORD-100869,2023-08-24,CUST-1473,Customer 236,North,Punjab,Technology,Laptops,UltraBook 14,81713.82,1,0.0,7237.31
ORD-100870,2023-10-02,CUST-1629,Customer 426,East,West Bengal,Furniture,Tables,Office Desk,43552.04,4,0.05,11236.21
ORD-100871,2025-07-07,CUST-1207,Customer 612,East,Odisha,Technology,Accessories,USB-C Hub,5443.31,3,0.05,403.38
ORD-100872,2025-02-17,CUST-1528,Customer 57,North,Punjab,Furniture,Chairs,Visitor Chair,8848.03,1,0.15,2169.05
ORD-100873,2024-07-29,CUST-1331,Customer 623,North,Punjab,Technology,Laptops,ProBook 15,87095.05,1,0.15,21159.14
ORD-100874,2025-09-09,CUST-1429,Customer 616,West,Gujarat,Technology,Laptops,UltraBook 14,277871.38,4,0.25,5490.79
ORD-100875,2025-10-31,CUST-1321,Customer 312,East,Odisha,Furniture,Bookcases,Storage Cabinet,3621.45,1,0.2,361.69
ORD-100876,2025-09-10,CUST-1267,Customer 355,South,Kerala,Furniture,Bookcases,Oak Bookcase,17849.62,1,0.0,3776.03
ORD-100877,2025-11-24,CUST-1381,Customer 157,West,Gujarat,Furniture,Bookcases,Steel Shelf,25975.07,3,0.15,1312.25
ORD-100878,2024-11-16,CUST-1285,Customer 160,West,Maharashtra,Technology,Accessories,USB-C Hub,5425.21,1,0.05,786.83
ORD-100879,2025-11-20,CUST-1520,Customer 208,South,Kerala,Office Supplies,Binders,Ring Binder,762.53,2,0.1,137.15
ORD-100880,2024-06-23,CUST-1386,Customer 547,North,Haryana,Furniture,Bookcases,Oak Bookcase,5653.55,1,0.15,816.62
ORD-100881,2025-02-22,CUST-1249,Customer 489,South,Karnataka,Technology,Accessories,USB-C Hub,19381.55,5,0.1,2721.99
ORD-100882,2024-10-07,CUST-1063,Customer 421,West,Goa,Office Supplies,Storage,File Box,3536.24,2,0.05,894.14
ORD-100883,2025-10-26,CUST-1170,Customer 638,South,Tamil Nadu,Office Supplies,Binders,Lever Arch File,459.71,1,0.0,36.27
ORD-100884,2024-05-07,CUST-1336,Customer 636,South,Tamil Nadu,Technology,Laptops,ProBook 15,160478.07,5,0.1,16975.58
ORD-100885,2023-03-26,CUST-1137,Customer 113,West,Rajasthan,Furniture,Chairs,Executive Chair,30378.51,2,0.0,8083.79
ORD-100886,2023-03-13,CUST-1541,Customer 344,South,Tamil Nadu,Technology,Phones,Galaxy Max,15072.27,1,0.25,3359.84
ORD-100887,2023-07-16,CUST-1495,Customer 169,South,Tamil Nadu,Technology,Accessories,USB-C Hub,11081.02,3,0.15,620.64
ORD-100888,2023-11-21,CUST-1146,Customer 379,West,Maharashtra,Furniture,Tables,Study Table,18337.31,1,0.2,53.49
